operation,eseName,repsCode,sedeName,municipalityCodigo,municipalityId,serviceName,bedTypeName,initial,current,projected
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,SERVICIO FARMACÉUTICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,TRANSPORTE ASISTENCIAL MEDICALIZADO,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,URGENCIAS,,1,,
sedeService,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD MEDINA,25438,25438,VACUNACIÓN,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,2547300303,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,Adultos,,9,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,Intensiva Adultos,,4,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,Intermedia Adultos,,4,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,Pediátrica,,4,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TPR,,3,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,ANESTESIA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,ATENCIÓN DEL PARTO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CARDIOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CIRUGÍA DERMATOLÓGICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CIRUGÍA GENERAL,,2,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CIRUGÍA GINECOLÓGICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CIRUGÍA ORTOPÉDICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CUIDADO INTENSIVO ADULTOS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,CUIDADO INTERMEDIO ADULTOS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,DERMATOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,DIAGNÓSTICO VASCULAR,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,ENFERMERÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,FISIOTERAPIA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,GASTROENTEROLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,GESTION PRE-TRANSFUSIONAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,GINECOBSTETRICIA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,LABORATORIO CLÍNICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,MEDICINA FAMILIAR,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,MEDICINA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,MEDICINA INTERNA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,NEUROLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,ODONTOLOGÍA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,OFTALMOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,OPTOMETRÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,ORTOPEDIA Y/O TRAUMATOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,PEDIATRÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,PSICOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,PSIQUIATRÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,RADIOLOGÍA ODONTOLÓGICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,SERVICIO FARMACÉUTICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TERAPIA OCUPACIONAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TERAPIA RESPIRATORIA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,TRANSPORTE ASISTENCIAL MEDICALIZADO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,URGENCIAS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,25473,25473,VACUNACIÓN,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,ENFERMERÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,MEDICINA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,ODONTOLOGÍA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,PSICOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,CENTRO DE SALUD EL PORVENIR - (254730030302),25473,25473,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,ENFERMERÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,MEDICINA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,ODONTOLOGÍA GENERAL,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,PSICOLOGÍA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,TERAPIA RESPIRATORIA,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA,,PUESTO DE SALUD PLANADAS,25473,25473,VACUNACIÓN,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,2548600037,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,Adultos,,10,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,Atención del Parto,,4,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,Pediátrica,,6,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,ATENCIÓN DEL PARTO,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,ENFERMERÍA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,FISIOTERAPIA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,GINECOBSTETRICIA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,HOSPITALIZACIÓN ADULTOS,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,HOSPITALIZACIÓN PEDIÁTRICA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,IMÁGENES DIAGNOSTICAS - IONIZANTES,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,MEDICINA GENERAL,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,MEDICINA INTERNA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,NUTRICIÓN Y DIETÉTICA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,ODONTOLOGÍA GENERAL,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,OPTOMETRÍA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,PEDIATRÍA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,PSICOLOGÍA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,SERVICIO FARMACÉUTICO,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,TERAPIA RESPIRATORIA,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,TRANSPORTE ASISTENCIAL BASICO,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,URGENCIAS,,1,,
sedeService,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,,ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON,25486,25486,VACUNACIÓN,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,2551300028,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,Adultos,,56,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,Atención del Parto,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,Intensiva Adultos,,11,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,Intermedia Adultos,,6,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,Pediátrica,,9,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,TPR,,3,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,ANESTESIA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,ATENCIÓN DEL PARTO,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,CARDIOLOGÍA,,1,,
sedeService,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,,E.S.E. HOSPITAL SAN RAFAEL DE PACHO,25513,25513,CIRUGÍA GENERAL,,2,,
