 ESE Hospital;codigo REPS Prestador;Sede;codigo Municipio;municipio;variables Camas - Servicios;inicial;actual;proyectado
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;NEUROLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;NUTRICIÓN Y DIETÉTICA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;ODONTOLOGÍA GENERAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;OFTALMOLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;OPTOMETRÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;ORTOPEDIA Y/O TRAUMATOLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;PEDIATRÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;PSICOLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;PSIQUIATRÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;RADIOLOGÍA ODONTOLÓGICA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;SERVICIO FARMACÉUTICO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TERAPIA OCUPACIONAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TERAPIA RESPIRATORIA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TRANSPORTE ASISTENCIAL BASICO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;TRANSPORTE ASISTENCIAL MEDICALIZADO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;URGENCIAS;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;25473;MOSQUERA;VACUNACIÓN;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;ENFERMERÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;MEDICINA GENERAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;NUTRICIÓN Y DIETÉTICA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;ODONTOLOGÍA GENERAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;PSICOLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;CENTRO DE SALUD EL PORVENIR - (254730030302);25473;MOSQUERA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;ENFERMERÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;MEDICINA GENERAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;NUTRICIÓN Y DIETÉTICA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;ODONTOLOGÍA GENERAL;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;PSICOLOGÍA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;TERAPIA RESPIRATORIA;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MOSQUERA;;PUESTO DE SALUD PLANADAS;25473;MOSQUERA;VACUNACIÓN;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;2548600037;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;Adultos;10;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;Atención del Parto;4;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;Pediátrica;6;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;ATENCIÓN DEL PARTO;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;ENFERMERÍA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;FISIOTERAPIA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;GINECOBSTETRICIA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;HOSPITALIZACIÓN ADULTOS;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;HOSPITALIZACIÓN PEDIÁTRICA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;IMÁGENES DIAGNOSTICAS - IONIZANTES;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;IMÁGENES DIAGNOSTICAS - NO IONIZANTES;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;LABORATORIO CLÍNICO;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;MEDICINA GENERAL;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;MEDICINA INTERNA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;NUTRICIÓN Y DIETÉTICA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;ODONTOLOGÍA GENERAL;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;OPTOMETRÍA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;PEDIATRÍA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;PSICOLOGÍA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;SERVICIO FARMACÉUTICO;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;TERAPIA RESPIRATORIA;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;TRANSPORTE ASISTENCIAL BASICO;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;URGENCIAS;1;;
ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;;ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON;25486;NEMOCÓN;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;2551300028;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;Adultos;56;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;Atención del Parto;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;Intensiva Adultos;11;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;Intermedia Adultos;6;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;Pediátrica;9;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TPR;3;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ANESTESIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ATENCIÓN DEL PARTO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CARDIOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA GENERAL;2;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA GINECOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA MAXILOFACIAL;2;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA OFTALMOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA ORTOPÉDICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA OTORRINOLARINGOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA PLÁSTICA Y ESTÉTICA;2;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA UROLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CIRUGÍA VASCULAR;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CUIDADO INTENSIVO ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;CUIDADO INTERMEDIO ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;DERMATOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;DIAGNÓSTICO VASCULAR;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;FISIOTERAPIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;GASTROENTEROLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;GESTION PRE-TRANSFUSIONAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;GINECOBSTETRICIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;HOSPITALIZACIÓN ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;HOSPITALIZACIÓN PEDIÁTRICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;IMÁGENES DIAGNOSTICAS - IONIZANTES;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;IMÁGENES DIAGNOSTICAS - NO IONIZANTES;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;MEDICINA DEL TRABAJO Y MEDICINA LABORAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;MEDICINA FAMILIAR;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;MEDICINA INTERNA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;NEUROCIRUGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;NEUROLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;NUTRICIÓN Y DIETÉTICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;OFTALMOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;OPTOMETRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ORTODONCIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;ORTOPEDIA Y/O TRAUMATOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;OTORRINOLARINGOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;PEDIATRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;PSICOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;PSIQUIATRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;RADIOLOGÍA ODONTOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;SERVICIO FARMACÉUTICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TERAPIA RESPIRATORIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TRANSPORTE ASISTENCIAL BASICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;TRANSPORTE ASISTENCIAL MEDICALIZADO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;URGENCIAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;UROLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;E.S.E. HOSPITAL SAN RAFAEL DE PACHO;25513;PACHO;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;TRANSPORTE ASISTENCIAL BASICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE PACHO;;Puesto de salud Pasuncha;25513;PACHO;VACUNACIÓN;1;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;2557200052;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;Adultos;9;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;Pediátrica;2;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;ATENCIÓN DEL PARTO;1;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;ENFERMERÍA;1;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;FISIOTERAPIA;1;;
EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;;EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR;25572;PUERTO SALGAR;GINECOBSTETRICIA;1;;
